bar num, offset
4296, 94:45:498
4297, 94:46:831
4298, 94:48:164
4299, 94:49:498
4300, 94:50:831
4301, 94:52:164
4302, 94:53:498
4303, 94:54:831
4304, 94:56:164
4305, 94:57:498
4306, 94:58:831
4307, 95:00:164
4308, 95:01:498
4309, 95:02:831
4310, 95:04:164
4311, 95:05:498
4312, 95:06:831
4313, 95:08:164
4314, 95:09:498
4315, 95:10:831
4316, 95:12:164
4317, 95:13:498
4318, 95:14:831
4319, 95:16:164
4320, 95:17:498
4321, 95:18:831
4322, 95:20:164
4323, 95:21:498
4324, 95:22:831
4325, 95:24:164
4326, 95:25:498
4327, 95:26:831
4328, 95:28:164
4329, 95:29:498
4330, 95:30:831
4331, 95:32:164
4332, 95:33:498
4333, 95:34:831
4334, 95:36:164
4335, 95:37:498
4336, 95:38:831
4337, 95:40:164
4338, 95:41:498
4339, 95:42:831
4340, 95:44:164
4341, 95:45:498
4342, 95:46:831
4343, 95:48:164
4344, 95:49:498
4345, 95:50:831
4346, 95:52:164
4347, 95:53:498
4348, 95:54:831
4349, 95:56:164
4350, 95:57:498
4351, 95:58:831
4352, 96:00:164
4353, 96:01:498
4354, 96:02:831
4355, 96:04:164
4356, 96:05:498
4357, 96:06:831
4358, 96:08:164
4359, 96:09:498
4360, 96:10:831
4361, 96:12:164
4362, 96:13:498
4363, 96:14:831
4364, 96:16:164
4365, 96:17:498
4366, 96:18:831
4367, 96:20:164
4368, 96:21:498
4369, 96:22:831
4370, 96:24:164
4371, 96:25:498
4372, 96:26:831
4373, 96:28:164
4374, 96:29:498
4375, 96:30:831
4376, 96:32:164
4377, 96:33:498
4378, 96:34:831
4379, 96:36:164
4380, 96:37:498
4381, 96:38:831
4382, 96:40:164
4383, 96:41:498
4384, 96:42:831
4385, 96:44:164
4386, 96:45:498
4387, 96:46:831
4388, 96:48:164
4389, 96:49:498
4390, 96:50:831
4391, 96:52:164
4392, 96:52:177
4393, 96:54:358
4394, 96:56:540
4395, 96:58:722
4396, 97:00:904
4397, 97:03:086
4398, 97:05:267
4399, 97:07:449
4400, 97:09:631
4401, 97:11:813
4402, 97:13:995
4403, 97:16:177
4404, 97:18:358
4405, 97:20:540
4406, 97:22:722
4407, 97:24:904
4408, 97:27:086
4409, 97:29:267
4410, 97:31:449
4411, 97:33:631
4412, 97:35:813
4413, 97:37:995
4414, 97:40:177
4415, 97:42:358
4416, 97:44:540
4417, 97:46:722
4418, 97:48:904
4419, 97:51:086
4420, 97:53:267
4421, 97:55:449
4422, 97:57:631
4423, 97:59:813
4424, 98:01:995
4425, 98:04:177
4426, 98:06:358
4427, 98:08:540
4428, 98:10:722
4429, 98:12:904
4430, 98:15:086
4431, 98:17:267
4432, 98:19:449
4433, 98:21:631
4434, 98:23:813
4435, 98:25:995
4436, 98:28:177
4437, 98:30:358
4438, 98:32:540
4439, 98:34:722
4440, 98:36:904
4441, 98:39:086
4442, 98:41:267
4443, 98:43:449
4444, 98:45:631
4445, 98:47:813
4446, 98:49:995
4447, 98:52:177
4448, 98:54:358
4449, 98:56:540
4450, 98:58:722
4451, 99:00:904
4452, 99:03:086
4453, 99:05:267
4454, 99:07:449
4455, 99:09:631
4456, 99:11:813
4457, 99:13:995
4458, 99:16:177
4459, 99:18:358
4460, 99:20:540
4461, 99:22:722
4462, 99:24:904
4463, 99:27:086
4464, 99:29:267
4465, 99:31:449
4466, 99:33:631
4467, 99:35:813
4468, 99:37:995
4469, 99:40:177
4470, 99:42:358
4471, 99:44:540
4472, 99:46:722
4473, 99:48:904
4474, 99:51:086
4475, 99:53:267
4476, 99:55:449
4477, 99:57:631
4478, 99:59:813
4479, 100:01:995
4480, 100:04:177
4481, 100:06:358
4482, 100:08:540
4483, 100:10:722
4484, 100:12:904
4485, 100:15:086
4486, 100:17:267
4487, 100:19:449
4488, 100:21:631
4489, 100:23:813
4490, 100:25:995
4491, 100:28:177
4492, 100:30:358
4493, 100:32:540
4494, 100:34:722
4495, 100:36:904
4496, 100:39:086
4497, 100:41:267
4498, 100:43:449
4499, 100:45:631
4500, 100:47:813
4501, 100:49:995
4502, 100:52:177
4503, 100:54:358
4504, 100:56:540
4505, 100:58:722
4506, 101:00:904
4507, 101:03:086
4508, 101:05:267
4509, 101:07:449
4510, 101:09:631
4511, 101:11:813
4512, 101:13:995
4513, 101:16:177
4514, 101:16:543
4515, 101:18:543
4516, 101:20:543
4517, 101:22:543
4518, 101:24:543
4519, 101:26:543
4520, 101:28:543
4521, 101:30:543
4522, 101:30:943
4523, 101:31:443
4524, 101:31:964
4525, 101:32:264
4526, 101:36:499
4527, 101:38:543
4528, 101:41:876
4529, 101:45:209
4530, 101:46:528
4531, 101:47:846
4532, 101:49:165
4533, 101:50:484
4534, 101:51:802
4535, 101:53:121
4536, 101:54:440
4537, 101:55:758
4538, 101:57:077
4539, 101:58:066
4540, 101:59:055
4541, 102:00:044
4542, 102:01:033
4543, 102:02:022
4544, 102:03:011
4545, 102:04:000
4546, 102:04:989
4547, 102:05:318
4548, 102:06:636
4549, 102:07:955
4550, 102:09:274
4551, 102:10:592
4552, 102:11:911
4553, 102:13:230
4554, 102:14:548
4555, 102:15:867
4556, 102:17:186
4557, 102:18:504
4558, 102:19:823
4559, 102:21:142
4560, 102:22:460
4561, 102:23:779
4562, 102:25:098
4563, 102:26:416
4564, 102:27:735
4565, 102:29:054
4566, 102:30:372
4567, 102:31:691
4568, 102:33:010
4569, 102:34:328
4570, 102:35:647
4571, 102:36:966
4572, 102:38:285
4573, 102:39:603
4574, 102:40:922
4575, 102:42:241
4576, 102:43:559
4577, 102:44:878
4578, 102:46:197
4579, 102:47:515
4580, 102:48:834
4581, 102:50:153
4582, 102:51:471
4583, 102:52:790
4584, 102:54:109
4585, 102:55:427
4586, 102:56:746
4587, 102:58:065
4588, 102:59:383
4589, 103:00:702
4590, 103:02:021
4591, 103:03:339
4592, 103:04:658
4593, 103:05:977
4594, 103:07:296
4595, 103:08:614
4596, 103:09:933
4597, 103:11:252
4598, 103:12:570
4599, 103:13:889
4600, 103:15:208
4601, 103:16:526
4602, 103:18:504
4603, 103:20:482
4604, 103:22:460
4605, 103:24:438
4606, 103:26:416
4607, 103:28:394
4608, 103:30:372
4609, 103:32:350
4610, 103:33:009
4611, 103:34:327
4612, 103:35:646
4613, 103:36:965
4614, 103:38:283
4615, 103:39:602
4616, 103:40:921
4617, 103:42:239
4618, 103:43:558
4619, 103:44:877
4620, 103:46:195
4621, 103:47:514
4622, 103:48:833
4623, 103:50:151
4624, 103:51:470
4625, 103:52:789
4626, 103:54:107
4627, 103:55:426
4628, 103:56:745
4629, 103:58:063
4630, 103:59:382
4631, 104:00:701
4632, 104:02:019
4633, 104:03:338
4634, 104:04:657
4635, 104:05:976
4636, 104:07:294
4637, 104:08:613
4638, 104:09:932
4639, 104:10:263
4640, 104:11:581
4641, 104:12:900
4642, 104:14:219
4643, 104:15:537
4644, 104:16:856
4645, 104:18:175
4646, 104:19:493
4647, 104:20:812
4648, 104:22:131
4649, 104:23:449
4650, 104:24:768
4651, 104:26:087
4652, 104:27:405
4653, 104:28:724
4654, 104:30:043
4655, 104:31:361
4656, 104:32:680
4657, 104:33:999
4658, 104:35:317
4659, 104:36:636
4660, 104:37:955
4661, 104:39:273
4662, 104:40:592
4663, 104:41:911
4664, 104:43:230
4665, 104:44:548
4666, 104:45:867
4667, 104:47:186
4668, 104:48:504
4669, 104:49:823
4670, 104:51:142
4671, 104:52:460
4672, 104:53:779
4673, 104:55:098
4674, 104:56:416
4675, 104:57:735
4676, 104:59:054
4677, 105:00:372
4678, 105:01:691
4679, 105:03:010
4680, 105:04:328
4681, 105:05:647
4682, 105:06:966
4683, 105:08:284
4684, 105:09:603
4685, 105:10:922
4686, 105:12:241
4687, 105:13:559
4688, 105:14:878
4689, 105:16:197
4690, 105:17:216
4691, 105:18:764
4692, 105:20:312
4693, 105:21:861
4694, 105:23:409
4695, 105:24:957
4696, 105:26:506
4697, 105:28:054
4698, 105:29:603
4699, 105:31:151
4700, 105:32:699
4701, 105:34:248
4702, 105:35:796
4703, 105:37:345
4704, 105:38:893
4705, 105:40:441
4706, 105:41:990
4707, 105:43:538
4708, 105:45:086
4709, 105:46:635
4710, 105:48:183
4711, 105:49:732
4712, 105:51:280
4713, 105:52:828
4714, 105:54:377
4715, 105:55:925
4716, 105:57:474
4717, 105:59:022
4718, 106:00:570
4719, 106:02:119
4720, 106:03:667
4721, 106:05:215
4722, 106:06:764
4723, 106:08:312
4724, 106:09:861
4725, 106:11:409
4726, 106:12:957
4727, 106:14:506
4728, 106:16:054
4729, 106:17:603
4730, 106:19:151
4731, 106:20:699
4732, 106:22:248
4733, 106:23:796
4734, 106:25:345
4735, 106:26:893
4736, 106:28:441
4737, 106:29:990
4738, 106:31:538
4739, 106:33:086
4740, 106:34:635
4741, 106:36:183
4742, 106:37:732
4743, 106:39:280
4744, 106:40:828
4745, 106:42:377
4746, 106:43:925
4747, 106:45:474
4748, 106:47:022
4749, 106:48:570
4750, 106:50:119
4751, 106:51:667
4752, 106:53:215
4753, 106:54:764
4754, 106:56:312
4755, 106:57:861
4756, 106:59:409
4757, 107:00:957
4758, 107:02:506
4759, 107:04:054
4760, 107:05:603
4761, 107:07:151
4762, 107:08:699
4763, 107:10:248
4764, 107:11:796
4765, 107:13:345
4766, 107:14:893
4767, 107:16:441
4768, 107:17:990
4769, 107:19:538
4770, 107:21:086
4771, 107:22:635
4772, 107:24:183
4773, 107:25:732
4774, 107:27:280
4775, 107:28:828
4776, 107:30:377
4777, 107:31:925
4778, 107:33:474
4779, 107:35:022
4780, 107:36:570
4781, 107:38:119
4782, 107:39:667
4783, 107:41:215
4784, 107:42:764
4785, 107:44:312
4786, 107:45:861
4787, 107:47:409
4788, 107:48:957
4789, 107:50:506
4790, 107:52:054
4791, 107:53:603
4792, 107:55:151
4793, 107:56:699
4794, 107:58:248
4795, 107:59:796
4796, 108:01:345
4797, 108:02:893
4798, 108:04:441
4799, 108:05:990
4800, 108:07:538
4801, 108:09:086
4802, 108:10:635
4803, 108:12:183
4804, 108:13:732
4805, 108:15:280
4806, 108:16:828
4807, 108:18:377
4808, 108:19:925
4809, 108:21:474
4810, 108:23:022
4811, 108:24:570
4812, 108:26:119
4813, 108:27:667
4814, 108:29:215
4815, 108:30:764
4816, 108:32:312
4817, 108:33:861
4818, 108:35:409
4819, 108:36:957
4820, 108:38:506
4821, 108:40:054
4822, 108:41:603
4823, 108:43:151
4824, 108:44:699
4825, 108:46:248
4826, 108:47:796
4827, 108:49:345
4828, 108:50:893
4829, 108:52:441
4830, 108:53:990
4831, 108:55:538
4832, 108:57:086
4833, 108:58:635
4834, 109:00:183
4835, 109:01:732
4836, 109:03:280
4837, 109:04:828
4838, 109:06:377
4839, 109:07:925
4840, 109:09:474
4841, 109:11:022
4842, 109:12:570
4843, 109:14:119
4844, 109:15:667
4845, 109:17:215
4846, 109:18:764
4847, 109:20:312
4848, 109:21:861
4849, 109:23:409
4850, 109:24:957
4851, 109:26:506
4852, 109:28:054
4853, 109:29:603
4854, 109:31:151
4855, 109:32:699
4856, 109:34:248
4857, 109:35:796
4858, 109:37:345
4859, 109:38:893
4860, 109:40:441
4861, 109:41:990
4862, 109:43:538
4863, 109:45:086
4864, 109:46:635
4865, 109:48:183
4866, 109:49:732
4867, 109:51:280
4868, 109:52:828
4869, 109:54:377
4870, 109:55:925
4871, 109:57:474
4872, 109:59:022
4873, 110:00:570
4874, 110:02:119
4875, 110:03:667
4876, 110:05:215
4877, 110:06:764
4878, 110:08:312
4879, 110:09:861
4880, 110:11:409
4881, 110:12:957
4882, 110:14:506
4883, 110:16:054
4884, 110:17:603
4885, 110:19:151
4886, 110:20:699
4887, 110:22:248
4888, 110:23:796
4889, 110:25:345
4890, 110:26:893
4891, 110:28:441
4892, 110:29:990
4893, 110:31:538
4894, 110:33:086
4895, 110:34:635
4896, 110:36:183
4897, 110:37:732
4898, 110:39:280
4899, 110:40:828
4900, 110:42:377
4901, 110:43:925
4902, 110:45:474
4903, 110:47:022
4904, 110:48:570
4905, 110:50:119
4906, 110:51:667
4907, 110:53:215
4908, 110:54:764
4909, 110:56:312
4910, 110:57:861
4911, 110:58:962
4912, 111:00:225
4913, 111:01:488
4914, 111:02:751
4915, 111:04:014
4916, 111:05:277
4917, 111:06:540
4918, 111:07:804
4919, 111:09:067
4920, 111:10:330
4921, 111:11:593
4922, 111:12:856
4923, 111:14:119
4924, 111:15:383
4925, 111:16:646
4926, 111:17:909
4927, 111:19:172
4928, 111:20:435
4929, 111:21:698
4930, 111:22:962
4931, 111:24:225
4932, 111:25:488
4933, 111:26:751
4934, 111:28:014
4935, 111:29:277
4936, 111:30:540
4937, 111:31:804
4938, 111:33:067
4939, 111:34:330
4940, 111:35:593
4941, 111:36:856
4942, 111:38:119
4943, 111:39:383
4944, 111:40:646
4945, 111:41:909
4946, 111:43:172
4947, 111:44:435
4948, 111:45:698
4949, 111:46:962
4950, 111:48:225
4951, 111:49:488
4952, 111:50:751
4953, 111:52:014
4954, 111:53:277
4955, 111:54:540
4956, 111:55:804
4957, 111:57:067
4958, 111:58:330
4959, 111:59:593
4960, 112:00:856
4961, 112:02:119
4962, 112:03:383
4963, 112:04:646
4964, 112:05:909
4965, 112:07:172
4966, 112:08:435
4967, 112:09:698
4968, 112:10:962
4969, 112:12:225
4970, 112:13:488
4971, 112:14:751
4972, 112:16:014
4973, 112:17:277
4974, 112:18:540
4975, 112:19:804
4976, 112:21:067
4977, 112:22:330
4978, 112:23:593
4979, 112:24:856
4980, 112:26:119
4981, 112:27:383
4982, 112:28:646
4983, 112:29:909
4984, 112:31:172
4985, 112:32:435
4986, 112:33:698
4987, 112:34:962
4988, 112:36:225
4989, 112:37:488
4990, 112:38:751
4991, 112:40:014
4992, 112:41:277
4993, 112:42:540
4994, 112:43:804
4995, 112:45:067
4996, 112:46:330
4997, 112:47:593
4998, 112:48:856
4999, 112:50:119
5000, 112:51:383
5001, 112:52:646
5002, 112:53:909
5003, 112:55:172
5004, 112:56:435
5005, 112:57:698
5006, 112:58:962
5007, 113:00:225
5008, 113:01:488
5009, 113:02:751
5010, 113:04:014
5011, 113:05:277
5012, 113:06:540
5013, 113:07:804
5014, 113:09:067
5015, 113:10:330
5016, 113:11:593
5017, 113:12:856
5018, 113:14:119
5019, 113:15:383
5020, 113:16:646
5021, 113:17:909
5022, 113:19:172
5023, 113:20:435
5024, 113:21:698
5025, 113:22:962
5026, 113:24:225
5027, 113:25:488
5028, 113:26:751
5029, 113:28:014
5030, 113:29:277
5031, 113:30:540
5032, 113:31:804
5033, 113:33:067
5034, 113:34:330
5035, 113:35:593
5036, 113:36:856
5037, 113:38:119
5038, 113:39:383
5039, 113:40:646
5040, 113:41:909
5041, 113:43:172
5042, 113:44:435
5043, 113:45:698
5044, 113:46:962
5045, 113:48:225
5046, 113:49:488
5047, 113:50:751
5048, 113:52:014
5049, 113:53:277
5050, 113:54:540
5051, 113:55:804
5052, 113:57:067
5053, 113:58:330
5054, 113:59:593
5055, 114:00:856
5056, 114:02:119
5057, 114:03:383
5058, 114:04:646
5059, 114:05:909
5060, 114:07:172
5061, 114:08:435
5062, 114:09:698
5063, 114:10:962
5064, 114:12:225
5065, 114:13:488
5066, 114:14:751
5067, 114:16:014
5068, 114:17:277
5069, 114:18:540
5070, 114:19:804
5071, 114:21:067
5072, 114:22:330
5073, 114:23:593
5074, 114:24:856
5075, 114:26:119
5076, 114:27:383
5077, 114:28:646
5078, 114:29:909
5079, 114:31:172
5080, 114:32:435
5081, 114:33:698
5082, 114:34:962
5083, 114:36:225
5084, 114:37:488
5085, 114:38:751
5086, 114:40:014
5087, 114:41:277
5088, 114:42:146
5089, 114:43:860
5090, 114:45:574
5091, 114:47:288
5092, 114:49:003
5093, 114:50:717
5094, 114:52:431
5095, 114:54:145
5096, 114:55:860
5097, 114:57:574
5098, 114:59:288
5099, 115:01:003
5100, 115:02:717
5101, 115:04:431
5102, 115:06:145
5103, 115:07:860
5104, 115:09:574
5105, 115:11:288
5106, 115:13:003
5107, 115:14:717
5108, 115:16:431
5109, 115:18:145
5110, 115:19:860
5111, 115:21:574
5112, 115:23:288
5113, 115:25:003
5114, 115:26:717
5115, 115:28:431
5116, 115:30:145
5117, 115:31:860
5118, 115:33:574
5119, 115:35:288
5120, 115:37:003
5121, 115:38:717
5122, 115:40:431
5123, 115:42:145
5124, 115:43:860
5125, 115:45:574
5126, 115:47:288
5127, 115:49:003
5128, 115:50:717
5129, 115:52:431
5130, 115:54:145
5131, 115:55:860
5132, 115:57:574
5133, 115:59:288
5134, 116:01:003
5135, 116:02:717
5136, 116:04:431
5137, 116:06:145
5138, 116:07:860
5139, 116:09:574
5140, 116:11:288
5141, 116:13:003
5142, 116:14:717
5143, 116:16:431
5144, 116:18:145
5145, 116:19:860
5146, 116:21:574
5147, 116:23:288
5148, 116:25:003
5149, 116:26:717
5150, 116:28:431
5151, 116:30:145
5152, 116:31:860
5153, 116:33:574
5154, 116:35:288
5155, 116:37:003
5156, 116:38:717
5157, 116:40:431
5158, 116:42:145
5159, 116:43:860
5160, 116:45:574
5161, 116:47:288
5162, 116:49:003
5163, 116:50:717
5164, 116:52:431
5165, 116:54:145
5166, 116:55:860
5167, 116:57:574
5168, 116:59:288
5169, 117:01:003
5170, 117:02:717
5171, 117:04:431
5172, 117:06:145
5173, 117:07:860
5174, 117:09:574
5175, 117:11:288
5176, 117:13:003
5177, 117:14:717
5178, 117:16:431
5179, 117:18:145
5180, 117:19:860
5181, 117:21:574
5182, 117:23:288
5183, 117:25:003
5184, 117:26:717
5185, 117:28:431
5186, 117:30:145
5187, 117:31:860
5188, 117:33:574
5189, 117:35:288
5190, 117:37:003
5191, 117:38:717
5192, 117:40:431
5193, 117:42:145
5194, 117:43:860
5195, 117:45:574
5196, 117:47:288
5197, 117:49:003
5198, 117:50:717
5199, 117:52:431
5200, 117:54:145
5201, 117:55:860
5202, 117:57:574
5203, 117:59:288
5204, 118:01:003
5205, 118:02:717
5206, 118:04:431
5207, 118:06:145
5208, 118:07:860
5209, 118:09:574
5210, 118:11:288
5211, 118:13:003
5212, 118:14:717
5213, 118:16:431
5214, 118:18:145
5215, 118:19:860
5216, 118:21:574
5217, 118:23:288
5218, 118:25:003
5219, 118:26:717
5220, 118:28:431
5221, 118:30:145
5222, 118:31:860
5223, 118:33:574
5224, 118:35:288
5225, 118:37:003
5226, 118:38:717
5227, 118:40:431
5228, 118:42:145
5229, 118:43:860
5230, 118:45:574
5231, 118:47:288
5232, 118:49:003
5233, 118:50:717
5234, 118:52:431
5235, 118:54:145
5236, 118:55:860
5237, 118:57:574
5238, 118:59:288
5239, 119:01:003
5240, 119:02:427
5241, 119:04:082
5242, 119:05:737
5243, 119:07:392
5244, 119:09:047
5245, 119:10:702
5246, 119:12:358
5247, 119:14:013
5248, 119:15:668
5249, 119:17:323
5250, 119:18:978
5251, 119:20:633
5252, 119:22:289
5253, 119:23:944
5254, 119:25:599
5255, 119:27:254
5256, 119:28:909
5257, 119:30:564
5258, 119:32:220
5259, 119:33:875
5260, 119:35:530
5261, 119:37:185
5262, 119:38:840
5263, 119:40:495
5264, 119:42:151
5265, 119:43:806
5266, 119:45:461
5267, 119:47:116
5268, 119:48:771
5269, 119:50:427
5270, 119:52:082
5271, 119:53:737
5272, 119:55:392
5273, 119:57:047
5274, 119:58:702
5275, 120:00:358
5276, 120:02:013
5277, 120:03:668
5278, 120:05:323
5279, 120:06:978
5280, 120:08:633
5281, 120:10:289
5282, 120:11:944
5283, 120:13:599
5284, 120:15:254
5285, 120:16:909
5286, 120:18:564
5287, 120:20:220
5288, 120:21:875
5289, 120:23:530
5290, 120:25:185
5291, 120:26:840
5292, 120:28:495
5293, 120:30:151
5294, 120:31:806
5295, 120:33:461
5296, 120:35:116
5297, 120:36:771
5298, 120:38:427
5299, 120:40:082
5300, 120:41:737
5301, 120:43:392
5302, 120:45:047
5303, 120:46:702
5304, 120:48:358
5305, 120:50:013
5306, 120:51:668
5307, 120:53:323
5308, 120:54:978
5309, 120:56:633
5310, 120:58:289
5311, 120:59:944
5312, 121:01:599
5313, 121:03:254
5314, 121:04:909
5315, 121:06:564
5316, 121:08:220
5317, 121:09:875
5318, 121:11:530
5319, 121:13:185
5320, 121:14:840
5321, 121:16:495
5322, 121:18:151
5323, 121:19:806
5324, 121:21:461
5325, 121:23:116
5326, 121:24:771
5327, 121:26:427
5328, 121:28:082
5329, 121:29:737
5330, 121:31:392
5331, 121:33:047
5332, 121:34:702
5333, 121:36:358
5334, 121:38:013
5335, 121:39:668
5336, 121:41:323
5337, 121:42:978
5338, 121:44:633
5339, 121:46:289
5340, 121:47:944
5341, 121:49:599
5342, 121:51:254
5343, 121:52:909
5344, 121:54:564
5345, 121:56:220
5346, 121:57:875
5347, 121:59:530
5348, 122:01:185
5349, 122:02:840
5350, 122:04:495
5351, 122:06:151
5352, 122:07:806
5353, 122:09:461
5354, 122:11:116
5355, 122:12:771
5356, 122:14:427
5357, 122:16:082
5358, 122:17:737
5359, 122:19:392
5360, 122:21:047
5361, 122:22:702
5362, 122:24:358
5363, 122:26:013
5364, 122:27:668
5365, 122:29:323
5366, 122:30:978
5367, 122:32:633
5368, 122:34:289
5369, 122:35:944
5370, 122:37:599
5371, 122:39:254
5372, 122:40:909
5373, 122:42:564
5374, 122:44:220
5375, 122:45:875
5376, 122:47:530
5377, 122:49:185
5378, 122:50:840
5379, 122:52:495
5380, 122:54:151
5381, 122:55:806
5382, 122:57:461
5383, 122:59:116
5384, 123:00:771
5385, 123:02:427
5386, 123:04:082
5387, 123:05:737
5388, 123:07:392
5389, 123:09:047
5390, 123:10:702
5391, 123:12:358
5392, 123:14:013
5393, 123:15:668
5394, 123:17:323
5395, 123:18:978
5396, 123:20:633
5397, 123:22:289
5398, 123:23:944
5399, 123:25:599
5400, 123:27:254
5401, 123:28:909
5402, 123:30:564
5403, 123:32:220
5404, 123:33:875
5405, 123:35:530
5406, 123:37:185
5407, 123:38:840
5408, 123:40:495
5409, 123:42:151
5410, 123:43:806
5411, 123:45:461
5412, 123:47:116
5413, 123:48:771
5414, 123:50:427
5415, 123:52:082
5416, 123:53:737
5417, 123:55:392
5418, 123:57:047
5419, 123:58:702
5420, 124:00:358
5421, 124:02:013
5422, 124:03:668
5423, 124:05:323
5424, 124:06:978
5425, 124:08:633
5426, 124:10:289
5427, 124:11:944
5428, 124:12:095
5429, 124:15:787
5430, 124:19:479
5431, 124:23:171
5432, 124:24:171
5433, 124:25:261
5434, 124:26:011
5435, 124:27:011
5436, 124:27:971
5437, 124:28:931
5438, 124:29:891
5439, 124:30:851
5440, 124:31:811
5441, 124:32:771
5442, 124:33:731
5443, 124:34:691
5444, 124:35:651
5445, 124:36:611
5446, 124:37:571
5447, 124:38:531
5448, 124:39:491
5449, 124:40:451
5450, 124:41:411
5451, 124:42:371
5452, 124:43:331
5453, 124:44:291
5454, 124:45:251
5455, 124:46:211
5456, 124:47:171
5457, 124:48:131
5458, 124:49:091
5459, 124:50:051
5460, 124:51:011
5461, 124:51:971
5462, 124:52:931
5463, 124:53:891
5464, 124:54:851
5465, 124:55:811
5466, 124:56:771
5467, 124:57:731
5468, 124:58:691
5469, 124:59:651
5470, 125:00:611
5471, 125:01:571
5472, 125:02:531
5473, 125:03:491
5474, 125:04:451
5475, 125:05:411
5476, 125:06:371
5477, 125:07:331
5478, 125:08:291
5479, 125:09:251
5480, 125:10:211
5481, 125:11:171
5482, 125:12:131
5483, 125:13:091
5484, 125:14:051
5485, 125:15:011
5486, 125:15:971
5487, 125:16:931
5488, 125:17:891
5489, 125:18:851
5490, 125:19:811
5491, 125:20:771
5492, 125:21:731
5493, 125:22:691
5494, 125:23:651
5495, 125:24:611
5496, 125:25:571
5497, 125:26:531
5498, 125:27:491
5499, 125:28:451
5500, 125:29:411
5501, 125:30:371
5502, 125:31:331
5503, 125:32:291
5504, 125:33:251
5505, 125:34:211
5506, 125:35:171
5507, 125:36:131
5508, 125:37:091
5509, 125:38:051
5510, 125:39:011
5511, 125:39:971
5512, 125:40:931
5513, 125:41:788
5514, 125:42:562
5515, 125:43:267
5516, 125:43:915
5517, 125:44:515
5518, 125:45:073
5519, 125:45:594
5520, 125:46:094
5521, 125:46:594
5522, 125:47:094
5523, 125:47:594
5524, 125:47:834
5525, 125:48:074
5526, 125:48:314
5527, 125:48:554
5528, 125:48:795
5529, 125:49:035
5530, 125:49:275
5531, 125:49:515
5532, 125:49:756
5533, 125:49:996
5534, 125:50:236
5535, 125:50:476
5536, 125:50:717
5537, 125:50:957
5538, 125:51:197
5539, 125:51:437
5540, 125:51:678
5541, 125:51:918
5542, 125:52:158
5543, 125:52:398
5544, 125:52:639
5545, 125:52:879
5546, 125:53:119
5547, 125:53:359
5548, 125:53:600
5549, 125:53:840
5550, 125:54:080
5551, 125:54:320
5552, 125:54:560
5553, 125:54:801
5554, 125:55:041
5555, 125:55:281
5556, 125:55:521
5557, 125:55:762
5558, 125:56:002
5559, 125:56:242
5560, 125:56:482
5561, 125:56:723
5562, 125:56:963
5563, 125:57:203
5564, 125:57:443
5565, 125:57:684
5566, 125:57:924
5567, 125:58:164
5568, 125:58:404
5569, 125:58:645
5570, 125:58:885
5571, 125:59:125
5572, 125:59:365
5573, 125:59:606
5574, 125:59:846
5575, 126:00:086
5576, 126:00:326
5577, 126:00:566
5578, 126:00:807
5579, 126:01:047
5580, 126:02:007
5581, 126:02:967
5582, 126:03:927
5583, 126:03:929
5584, 126:04:930
5585, 126:06:020
5586, 126:06:770
5587, 126:14:770
5588, 126:15:411
5589, 126:16:211
5590, 126:17:011
5591, 126:17:811
5592, 126:18:611
5593, 126:19:411
5594, 126:20:211
5595, 126:21:011
5596, 126:21:811
5597, 126:22:611
5598, 126:23:411
5599, 126:24:211
5600, 126:25:011
5601, 126:25:811
5602, 126:26:611
5603, 126:27:411
5604, 126:28:211
5605, 126:29:011
5606, 126:29:811
5607, 126:30:611
5608, 126:31:411
5609, 126:32:211
5610, 126:33:011
5611, 126:33:811
5612, 126:34:611
5613, 126:35:411
5614, 126:36:211
5615, 126:37:011
5616, 126:37:811
5617, 126:38:611
5618, 126:39:411
5619, 126:40:211
5620, 126:41:011
5621, 126:41:811
5622, 126:42:611
5623, 126:43:411
5624, 126:44:211
5625, 126:45:011
5626, 126:45:811
5627, 126:46:611
5628, 126:47:411
5629, 126:48:211
5630, 126:49:011
5631, 126:49:811
5632, 126:50:611
5633, 126:51:411
5634, 126:52:211
5635, 126:53:011
5636, 126:53:811
5637, 126:54:611
5638, 126:55:411
5639, 126:56:211
5640, 126:57:011
5641, 126:57:811
5642, 126:58:611
5643, 126:59:411
5644, 127:00:211
5645, 127:01:011
5646, 127:01:811
5647, 127:02:611
5648, 127:03:411
5649, 127:04:211
5650, 127:05:011
5651, 127:05:811
5652, 127:06:611
5653, 127:07:411
5654, 127:08:211
5655, 127:09:011
5656, 127:09:811
5657, 127:10:611
5658, 127:11:411
5659, 127:12:211
5660, 127:13:011
5661, 127:13:811
5662, 127:14:611
5663, 127:15:411
5664, 127:16:211
5665, 127:17:011
5666, 127:17:811
5667, 127:18:611
5668, 127:19:411
5669, 127:20:211
5670, 127:21:011
5671, 127:21:811
5672, 127:22:611
5673, 127:23:411
5674, 127:24:211
5675, 127:25:011
5676, 127:25:811
5677, 127:26:611
5678, 127:27:411
5679, 127:28:211
5680, 127:29:011
5681, 127:29:811
5682, 127:30:611
5683, 127:31:411
5684, 127:32:211
5685, 127:33:011
5686, 127:33:811
5687, 127:34:611
5688, 127:35:411
5689, 127:36:211
5690, 127:37:011
5691, 127:37:816
5692, 127:38:621
5693, 127:39:427
5694, 127:40:232
